id,status,urgency,category,category_ar,client_username,client_name,client_phone,worker_username,worker_name,worker_phone,address,latitude,longitude,commission,created_at,accepted_at,completed_at,cancelled_at
3698,COMPLETED,HIGH,نجاره,نجاره,user1722,Mona Adel,01051922948,user4887,Sherif Adel,01038810575,17 St,26.747512,26.329935,138.09,2024-12-10 16:19:09,2024-12-10 19:19:09,2024-12-11 14:19:09,
3699,COMPLETED,URGENT,كهرباء,كهرباء,user3622,Hussein Shaker,01021025737,user2287,Emad Ali,01069696559,117 St,25.295785,31.482088,174.24,2026-05-22 21:18:11,2026-05-23 03:18:11,2026-05-23 17:18:11,
3700,IN_PROGRESS,NORMAL,خدمات منزليه,خدمات منزليه,user487,Ahmed Nabil,01048182550,user3867,Omar Ali,01030315379,,24.99316,35.070426,33.18,2025-07-07 04:58:48,2025-07-07 09:58:48,,
3701,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user4947,Shaimaa Youssef,01036077827,user3737,Sherif Ali,01019082707,,23.910089,36.778785,170.0,2025-05-24 07:26:47,2025-05-24 08:26:47,2025-05-25 02:26:47,
3702,PENDING,HIGH,نجاره,نجاره,user107,Hassan Yasser,01038984499,user4235,Maha Mohamed,01064925681,189 St,28.598421,27.213694,62.01,2025-05-13 12:56:45,,,
3703,IN_PROGRESS,NORMAL,كهرباء,كهرباء,user3384,Hend Hamdy,01015306750,user465,Mohamed Ahmed,01081802559,139 St,22.82426,31.052839,198.79,2025-04-04 23:15:52,2025-04-05 05:15:52,,
3704,COMPLETED,URGENT,كهرباء,كهرباء,user959,Hassan Omar,01057428314,user2756,Hassan Ahmed,01061269406,130 St,23.870013,31.889828,96.83,2024-06-19 17:55:14,2024-06-19 21:55:14,2024-06-20 04:55:14,
3705,COMPLETED,URGENT,سباكه,سباكه,user3845,Dina Ahmed,01018582678,user4683,Mahmoud Hussein,01038770060,142 St,27.376134,26.455363,158.56,2025-07-14 07:46:04,2025-07-14 14:46:04,2025-07-14 15:46:04,
3706,PENDING,NORMAL,خدمات منزليه,خدمات منزليه,user1180,Amany Naguib,01044474897,user4844,Yasmin Ali,01094298323,196 St,22.320732,35.518715,245.77,2025-04-30 05:35:10,,,
3707,CANCELLED,HIGH,سباكه,سباكه,user1685,Fatma Youssef,01014091231,user3921,Mohamed Khaled,01083225650,136 St,26.766295,26.093406,278.69,2025-09-25 12:24:42,2025-09-25 12:24:42,,2025-09-25 13:24:42
3708,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user3885,Rania Shaker,01089541102,user4380,Ahmed Khaled,01032594221,185 St,23.593792,35.65643,48.54,2026-02-04 01:59:09,2026-02-04 02:59:09,2026-02-04 10:59:09,
3709,COMPLETED,URGENT,نجاره,نجاره,user100,Hany Hatem,01063339667,user1103,Omar Ali,01013459771,196 St,30.028875,33.337321,287.06,2024-09-09 08:49:10,2024-09-09 15:49:10,2024-09-10 11:49:10,
3710,COMPLETED,HIGH,كهرباء,كهرباء,user3165,Sara Tawfik,01035453181,user4747,Ali Ahmed,01067346784,,23.687431,27.569215,223.3,2026-05-19 01:40:58,2026-05-19 09:40:58,2026-05-19 14:40:58,
3711,CANCELLED,NORMAL,كهرباء,كهرباء,user4113,Ali Nabil,01042340802,user3461,Reem Youssef,01028029931,31 St,29.752491,26.242294,217.84,2025-07-25 19:32:04,2025-07-25 19:32:04,,2025-07-25 22:32:04
3712,COMPLETED,NORMAL,نجاره,نجاره,user4603,Khaled Ali,01042122771,user2214,Amany Gamal,01061505306,,26.489833,33.576496,182.54,2026-01-17 12:26:55,2026-01-17 17:26:55,2026-01-18 12:26:55,
3713,CANCELLED,URGENT,كهرباء,كهرباء,user2009,Mahmoud Hussein,01083398701,user1128,Laila Gamal,01071924305,,25.397698,32.217382,96.41,2025-07-09 05:18:24,2025-07-09 07:18:24,,2025-07-09 11:18:24
3714,COMPLETED,HIGH,كهرباء,كهرباء,user2625,Yasmin Tawfik,01087391840,user2318,Karim Adel,01013563869,86 St,30.678944,36.368777,277.2,2025-08-27 17:28:23,2025-08-27 20:28:23,2025-08-28 04:28:23,
3715,COMPLETED,NORMAL,كهرباء,كهرباء,user1514,Omar Adel,01028281865,user4959,Yasmin Mostafa,01059471023,172 St,23.061679,29.68709,247.02,2024-10-11 00:18:30,2024-10-11 07:18:30,2024-10-11 22:18:30,
3716,CANCELLED,URGENT,كهرباء,كهرباء,user1231,Mahmoud Adel,01053898593,user2913,Salma Ali,01025013221,,30.994526,36.750462,96.12,2025-02-03 09:22:36,2025-02-03 10:22:36,,2025-02-03 11:22:36
3717,COMPLETED,URGENT,سباكه,سباكه,user4972,Hend Kamel,01031734541,user4767,Karim Shaker,01041958935,197 St,28.533928,32.99277,160.95,2024-11-03 07:17:39,2024-11-03 10:17:39,2024-11-04 05:17:39,
3718,CANCELLED,NORMAL,نجاره,نجاره,user615,Amany Omar,01060038218,user473,Ali Mostafa,01081988124,11 St,26.727504,25.6915,123.79,2025-09-30 17:51:58,2025-09-30 23:51:58,,2025-10-01 00:51:58
3719,COMPLETED,NORMAL,نجاره,نجاره,user3473,Reem Nabil,01054780993,user4462,Reem Khaled,01091422869,122 St,26.3431,26.254571,261.42,2024-10-02 19:55:40,2024-10-03 03:55:40,2024-10-03 22:55:40,
3720,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user4526,Hend Fouad,01060203797,user2849,Salma Fahmy,01075218296,15 St,29.480437,27.41652,142.63,2024-06-06 12:44:32,2024-06-06 17:44:32,2024-06-06 18:44:32,
3721,COMPLETED,NORMAL,سباكه,سباكه,user298,Ghada Naguib,01050109721,user4556,Samar Ahmed,01059524021,46 St,26.016508,25.379572,67.89,2024-07-03 02:46:44,2024-07-03 03:46:44,2024-07-03 19:46:44,
3722,PENDING,HIGH,كهرباء,كهرباء,user4516,Shaimaa Ibrahim,01061433538,user4716,Noha Naguib,01064001631,,23.529388,26.872343,211.71,2025-05-21 22:46:21,,,
3723,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user840,Shaimaa Naguib,01062968985,user4170,Shaimaa Hussein,01065252909,175 St,26.050193,33.61451,115.99,2024-10-14 21:33:53,2024-10-15 01:33:53,2024-10-15 06:33:53,
3724,COMPLETED,URGENT,كهرباء,كهرباء,user4341,Shaimaa Yasser,01087309897,user1690,Sherif Tawfik,01068627491,157 St,22.909153,28.446652,52.94,2024-09-14 03:44:08,2024-09-14 07:44:08,2024-09-14 20:44:08,
3725,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user3075,Aya Ahmed,01073884837,user2186,Aya Mostafa,01091939357,87 St,27.565777,29.864266,24.23,2025-11-21 20:31:11,2025-11-22 01:31:11,2025-11-22 15:31:11,
3726,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user174,Yasmin Khaled,01031434525,user2893,Emad Hamdy,01091203522,43 St,30.525393,34.926553,169.49,2025-11-18 07:43:21,2025-11-18 08:43:21,2025-11-18 18:43:21,
3727,COMPLETED,HIGH,سباكه,سباكه,user322,Rania Hussein,01037776759,user2003,Samar Yasser,01067740709,118 St,27.895813,32.282719,126.63,2025-05-10 18:33:43,2025-05-10 19:33:43,2025-05-10 22:33:43,
3728,COMPLETED,NORMAL,كهرباء,كهرباء,user2481,Sherif Shaker,01059791464,user1682,Ghada Mostafa,01033150209,,26.457531,33.350433,75.05,2025-02-27 08:44:50,2025-02-27 08:44:50,2025-02-27 21:44:50,
3729,COMPLETED,HIGH,سباكه,سباكه,user2830,Nadia Fouad,01014600291,user3274,Noha Mohamed,01018426714,19 St,26.200994,30.67408,192.6,2024-11-04 12:17:51,2024-11-04 17:17:51,2024-11-05 06:17:51,
3730,COMPLETED,HIGH,سباكه,سباكه,user4360,Hussein Hamdy,01012798015,user4566,Mona Ahmed,01078352687,100 St,26.510699,26.51354,81.91,2025-06-07 15:02:54,2025-06-07 16:02:54,2025-06-08 03:02:54,
3731,COMPLETED,HIGH,سباكه,سباكه,user2655,Ahmed Ahmed,01060182404,user116,Tarek Tawfik,01099300492,50 St,22.805667,35.429144,278.46,2024-11-04 14:42:36,2024-11-04 20:42:36,2024-11-05 20:42:36,
3732,COMPLETED,HIGH,كهرباء,كهرباء,user4509,Noha Hatem,01071660432,user1774,Hend Ahmed,01087574875,89 St,30.200212,28.726827,221.26,2026-04-17 13:13:57,2026-04-17 14:13:57,2026-04-18 03:13:57,
3733,COMPLETED,HIGH,كهرباء,كهرباء,user55,Mohamed Said,01026941092,user625,Fatma Shaker,01074287772,,23.552809,32.174487,66.37,2024-10-20 15:35:30,2024-10-20 21:35:30,2024-10-21 06:35:30,
3734,PENDING,HIGH,كهرباء,كهرباء,user2368,Emad Omar,01083839408,user2209,Mariam Tawfik,01026296454,,22.052871,34.831858,26.04,2025-02-21 22:08:52,,,
3735,COMPLETED,NORMAL,كهرباء,كهرباء,user4445,Karim Omar,01012277453,user2931,Ahmed Hatem,01076550794,36 St,23.574054,30.299768,82.89,2025-10-22 09:28:32,2025-10-22 14:28:32,2025-10-23 00:28:32,
3736,PENDING,URGENT,سباكه,سباكه,user1502,Fatma Hussein,01057703861,user3111,Amany Fahmy,01037683563,9 St,24.740986,33.319205,246.56,2025-11-20 23:10:21,,,
3737,COMPLETED,NORMAL,كهرباء,كهرباء,user2432,Amr Ali,01064662975,user1630,Youssef Kamel,01089070916,60 St,25.641141,27.649043,279.87,2024-09-28 03:42:10,2024-09-28 04:42:10,2024-09-28 06:42:10,
3738,COMPLETED,URGENT,كهرباء,كهرباء,user1387,Mohamed Said,01011504836,user1750,Noha Adel,01090376344,,24.278899,31.467034,112.1,2025-04-11 22:38:19,2025-04-11 22:38:19,2025-04-12 19:38:19,
3739,IN_PROGRESS,URGENT,كهرباء,كهرباء,user2231,Reem Yasser,01047406640,user118,Hany Tawfik,01093446356,5 St,29.107304,25.890995,107.66,2025-07-17 01:25:59,2025-07-17 04:25:59,,
3740,IN_PROGRESS,HIGH,نجاره,نجاره,user3295,Mahmoud Mostafa,01090951928,user3794,Samar Mostafa,01024792610,,25.604762,35.557666,274.71,2026-04-23 00:49:26,2026-04-23 01:49:26,,
3741,CANCELLED,URGENT,سباكه,سباكه,user1343,Mona Naguib,01073098568,user262,Ali Kamel,01047726592,133 St,23.723746,34.722079,81.13,2025-11-04 14:02:18,2025-11-04 18:02:18,,2025-11-04 22:02:18
3742,IN_PROGRESS,HIGH,سباكه,سباكه,user1717,Shaimaa Ahmed,01092715650,user4440,Mariam Ahmed,01030433459,,30.2189,28.623636,23.84,2024-06-15 22:35:25,2024-06-15 22:35:25,,
3743,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user2586,Laila Tawfik,01022712149,user1169,Hany Ahmed,01015938855,,27.976326,29.769169,114.7,2025-10-20 15:30:53,2025-10-20 22:30:53,2025-10-21 15:30:53,
3744,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user2648,Sara Shaker,01088673989,user688,Hussein Hamdy,01032650041,,28.769092,29.753631,121.16,2024-12-30 14:46:32,2024-12-30 15:46:32,2024-12-31 05:46:32,
3745,PENDING,HIGH,سباكه,سباكه,user3693,Ahmed Mostafa,01098623352,user4103,Amany Yasser,01045524607,90 St,26.890246,35.44436,72.68,2025-09-17 12:43:37,,,
3746,COMPLETED,URGENT,كهرباء,كهرباء,user174,Yasmin Khaled,01031434525,user3358,Aya Mohamed,01091551265,,22.963243,25.315472,151.98,2026-05-31 22:38:05,2026-06-01 04:38:05,2026-06-01 11:38:05,
3747,IN_PROGRESS,HIGH,نجاره,نجاره,user2920,Mona Khaled,01046374784,user3919,Karim Fahmy,01087222636,104 St,26.863111,28.239806,86.18,2025-02-02 20:12:51,2025-02-03 02:12:51,,
3748,COMPLETED,NORMAL,نجاره,نجاره,user4331,Sara Fahmy,01044235150,user2738,Maha Fouad,01044919531,109 St,24.777009,28.771997,37.67,2025-10-14 14:32:11,2025-10-14 14:32:11,2025-10-14 19:32:11,
3749,IN_PROGRESS,NORMAL,نجاره,نجاره,user2641,Ghada Nabil,01042503259,user1128,Laila Gamal,01071924305,,27.75456,26.507689,149.21,2024-08-17 22:35:29,2024-08-18 03:35:29,,
3750,COMPLETED,URGENT,نجاره,نجاره,user4211,Dina Hatem,01011282150,user4107,Rania Hassan,01075512214,6 St,28.969476,33.514445,34.65,2026-05-14 04:04:42,2026-05-14 06:04:42,2026-05-15 06:04:42,
3751,COMPLETED,URGENT,سباكه,سباكه,user1243,Rania Ali,01046871774,user2711,Shaimaa Naguib,01042345261,96 St,26.381807,29.289003,187.1,2025-03-14 02:07:01,2025-03-14 03:07:01,2025-03-15 02:07:01,
3752,COMPLETED,NORMAL,كهرباء,كهرباء,user3861,Rania Ibrahim,01088895245,user565,Emad Fouad,01099085263,,23.772408,31.407702,131.26,2025-07-25 15:54:12,2025-07-25 18:54:12,2025-07-26 16:54:12,
3753,PENDING,HIGH,سباكه,سباكه,user4647,Hassan Kamel,01025752819,user2530,Yasmin Fouad,01062564632,139 St,30.510817,26.631605,236.86,2025-11-13 06:48:07,,,
3754,COMPLETED,HIGH,كهرباء,كهرباء,user3693,Ahmed Mostafa,01098623352,user4441,Fatma Ali,01081689927,130 St,26.658369,28.827754,191.95,2026-02-16 15:11:13,2026-02-16 20:11:13,2026-02-16 21:11:13,
3755,IN_PROGRESS,NORMAL,خدمات منزليه,خدمات منزليه,user4590,Mohamed Adel,01037753977,user705,Sherif Mohamed,01063541768,,29.958844,36.344536,122.78,2025-08-09 02:44:55,2025-08-09 10:44:55,,
3756,CANCELLED,HIGH,نجاره,نجاره,user2062,Amr Ali,01045499509,user4664,Sherif Hussein,01094650461,10 St,24.154592,33.998399,154.11,2024-09-12 02:53:23,2024-09-12 10:53:23,,2024-09-12 10:53:23
3757,COMPLETED,HIGH,سباكه,سباكه,user1270,Samar Tawfik,01043722078,user3446,Mostafa Said,01045566996,200 St,30.66705,27.398154,70.84,2025-02-06 20:04:12,2025-02-07 03:04:12,2025-02-07 13:04:12,
3758,COMPLETED,NORMAL,كهرباء,كهرباء,user3138,Laila Mostafa,01064864895,user3770,Hend Mostafa,01032092894,117 St,28.740689,26.152704,29.91,2025-11-12 14:44:56,2025-11-12 18:44:56,2025-11-13 18:44:56,
3759,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user364,Sara Naguib,01046484819,user3071,Mohamed Kamel,01013942868,94 St,28.210219,36.616526,137.19,2024-06-11 07:07:46,2024-06-11 08:07:46,2024-06-11 11:07:46,
3760,CANCELLED,HIGH,كهرباء,كهرباء,user1250,Mariam Said,01022938359,user3713,Laila Hamdy,01020352257,,31.102873,26.709535,127.76,2025-02-01 09:55:08,2025-02-01 13:55:08,,2025-02-01 13:55:08
3761,PENDING,HIGH,خدمات منزليه,خدمات منزليه,user1148,Omar Gamal,01012238007,user4880,Mohamed Kamel,01085620939,,30.552945,30.657116,195.04,2026-03-01 07:55:06,,,
3762,IN_PROGRESS,HIGH,كهرباء,كهرباء,user3591,Youssef Ibrahim,01081333850,user2428,Aya Kamel,01061562789,173 St,23.395625,28.770571,128.02,2025-10-18 17:02:35,2025-10-18 22:02:35,,
3763,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user3710,Reem Ali,01083094456,user4671,Hussein Hatem,01024463721,,24.522346,36.02885,157.95,2026-05-12 02:22:41,2026-05-12 03:22:41,2026-05-13 03:22:41,
3764,PENDING,HIGH,كهرباء,كهرباء,user2791,Ghada Ibrahim,01016203566,user262,Ali Kamel,01047726592,156 St,25.957477,34.958084,225.59,2024-09-15 09:58:10,,,
3765,COMPLETED,URGENT,كهرباء,كهرباء,user4456,Noha Youssef,01085215620,user2560,Mona Gamal,01017420927,158 St,29.513922,28.431886,191.61,2024-07-03 13:42:24,2024-07-03 20:42:24,2024-07-04 16:42:24,
3766,IN_PROGRESS,NORMAL,خدمات منزليه,خدمات منزليه,user340,Maha Tawfik,01056802956,user3187,Mahmoud Nabil,01094984077,111 St,27.134101,36.044565,105.29,2025-06-18 03:10:48,2025-06-18 10:10:48,,
3767,COMPLETED,NORMAL,كهرباء,كهرباء,user1096,Salma Khaled,01025975888,user1209,Noha Khaled,01058796241,140 St,26.58623,34.293558,22.72,2025-02-23 22:01:31,2025-02-24 00:01:31,2025-02-24 03:01:31,
3768,COMPLETED,HIGH,سباكه,سباكه,user1779,Hussein Youssef,01010137666,user2514,Ahmed Hamdy,01088347188,,24.722927,31.167876,199.01,2025-06-10 22:16:02,2025-06-11 05:16:02,2025-06-12 05:16:02,
3769,COMPLETED,URGENT,سباكه,سباكه,user414,Ibrahim Naguib,01059029303,user4056,Maha Hassan,01070435749,,27.307257,32.880013,29.76,2024-09-30 09:57:10,2024-09-30 15:57:10,2024-10-01 03:57:10,
3770,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user3097,Maha Ibrahim,01078428385,user2930,Amany Hatem,01027435514,147 St,31.384519,32.52358,167.0,2026-04-10 16:59:38,2026-04-10 19:59:38,2026-04-11 15:59:38,
3771,PENDING,NORMAL,نجاره,نجاره,user4455,Sherif Adel,01060684249,user4480,Ali Said,01040829947,38 St,27.04846,33.60477,190.23,2025-04-15 21:18:04,,,
3772,PENDING,NORMAL,كهرباء,كهرباء,user3773,Shaimaa Ali,01026543328,user2746,Ahmed Khaled,01055136492,92 St,25.859037,35.157908,72.7,2025-02-11 08:45:48,,,
3773,CANCELLED,HIGH,نجاره,نجاره,user2984,Mona Said,01058743864,user1768,Hussein Ahmed,01058117953,115 St,29.077027,33.759922,186.17,2025-04-02 02:03:16,2025-04-02 05:03:16,,2025-04-02 09:03:16
3774,IN_PROGRESS,URGENT,سباكه,سباكه,user4960,Ahmed Youssef,01095303282,user610,Dina Hamdy,01064406548,46 St,28.336752,27.3468,46.2,2026-02-25 00:19:32,2026-02-25 08:19:32,,
3775,COMPLETED,URGENT,سباكه,سباكه,user2170,Karim Fahmy,01077805296,user1835,Yasmin Ahmed,01051759819,150 St,26.82557,27.145474,166.15,2024-11-08 08:05:47,2024-11-08 09:05:47,2024-11-08 14:05:47,
3776,CANCELLED,NORMAL,سباكه,سباكه,user3763,Hany Said,01014203574,user2730,Mariam Gamal,01058956912,79 St,29.790363,36.03925,95.3,2026-04-11 17:47:23,2026-04-11 17:47:23,,2026-04-11 21:47:23
3777,COMPLETED,HIGH,نجاره,نجاره,user1000,Amany Shaker,01036595298,user646,Hend Nabil,01077767769,44 St,24.141402,35.329165,170.69,2025-10-20 12:45:37,2025-10-20 18:45:37,2025-10-21 12:45:37,
3778,COMPLETED,HIGH,سباكه,سباكه,user2334,Sherif Naguib,01026419085,user2179,Youssef Rashad,01092935461,134 St,27.266576,34.447276,53.74,2024-10-28 13:34:22,2024-10-28 17:34:22,2024-10-29 10:34:22,
3779,COMPLETED,NORMAL,نجاره,نجاره,user276,Noha Said,01062579931,user3323,Noha Ali,01099701351,124 St,24.041122,32.078685,93.89,2024-10-08 02:50:05,2024-10-08 04:50:05,2024-10-09 04:50:05,
3780,COMPLETED,URGENT,كهرباء,كهرباء,user4998,Shaimaa Omar,01097041452,user2280,Amr Youssef,01083558381,85 St,22.538003,25.447489,25.84,2025-12-11 02:47:21,2025-12-11 04:47:21,2025-12-11 17:47:21,
3781,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user2992,Noha Fouad,01083559482,user2881,Sara Naguib,01088274599,143 St,31.446466,28.003423,235.54,2025-10-25 00:30:49,2025-10-25 03:30:49,2025-10-25 06:30:49,
3782,COMPLETED,URGENT,نجاره,نجاره,user1933,Laila Omar,01017850078,user964,Dina Youssef,01024542266,91 St,23.651865,25.297162,35.08,2025-02-05 07:49:02,2025-02-05 13:49:02,2025-02-05 21:49:02,
3783,CANCELLED,URGENT,كهرباء,كهرباء,user2190,Khaled Gamal,01054099593,user2397,Nadia Fahmy,01035168816,,27.613972,25.598082,249.63,2026-01-17 09:03:04,2026-01-17 13:03:04,,2026-01-17 16:03:04
3784,PENDING,NORMAL,سباكه,سباكه,user3942,Karim Fouad,01011988274,user2097,Amr Yasser,01070269142,21 St,23.606282,26.952331,210.3,2025-09-10 20:33:04,,,
3785,COMPLETED,NORMAL,سباكه,سباكه,user2050,Karim Nabil,01069816708,user4337,Noha Adel,01069623480,,29.867331,32.579104,57.96,2024-09-08 17:04:08,2024-09-08 20:04:08,2024-09-09 08:04:08,
3786,IN_PROGRESS,NORMAL,كهرباء,كهرباء,user4242,Amany Adel,01092812522,user2179,Youssef Rashad,01092935461,169 St,23.811073,33.884495,34.29,2026-05-08 20:32:51,2026-05-08 23:32:51,,
3787,CANCELLED,NORMAL,سباكه,سباكه,user2695,Ibrahim Omar,01080373780,user3474,Mohamed Hussein,01046059977,2 St,27.575645,26.607609,72.84,2026-01-18 04:30:56,2026-01-18 09:30:56,,2026-01-18 09:30:56
3788,PENDING,HIGH,كهرباء,كهرباء,user4251,Ali Mostafa,01027848125,user1350,Rania Fahmy,01089431668,117 St,31.156506,33.242377,183.32,2026-03-18 13:11:40,,,
3789,COMPLETED,HIGH,كهرباء,كهرباء,user4948,Ahmed Khaled,01080331546,user1521,Dina Adel,01065486192,,26.215604,30.279157,264.71,2025-08-16 22:01:52,2025-08-16 23:01:52,2025-08-17 16:01:52,
3790,COMPLETED,HIGH,كهرباء,كهرباء,user965,Samar Said,01073917095,user3901,Hassan Ahmed,01052623801,,25.40277,30.710607,235.16,2024-12-11 09:00:04,2024-12-11 11:00:04,2024-12-12 06:00:04,
3791,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user1403,Mostafa Yasser,01035636468,user4761,Khaled Hatem,01077552246,44 St,26.415674,28.742372,286.24,2025-02-28 07:45:15,2025-02-28 12:45:15,2025-03-01 04:45:15,
3792,CANCELLED,NORMAL,نجاره,نجاره,user808,Salma Mohamed,01090982133,user1279,Nadia Hussein,01075154738,,24.313355,32.365674,59.02,2025-12-07 03:02:15,2025-12-07 06:02:15,,2025-12-07 09:02:15
3793,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user1752,Nadia Rashad,01045943456,user442,Mahmoud Fouad,01052334540,16 St,25.570893,27.27417,255.88,2024-07-01 17:30:51,2024-07-02 00:30:51,2024-07-02 06:30:51,
3794,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user3503,Youssef Youssef,01026669845,user1906,Amany Hamdy,01011436957,,28.329296,32.897233,110.71,2026-01-01 09:42:18,2026-01-01 13:42:18,2026-01-01 22:42:18,
3795,CANCELLED,URGENT,نجاره,نجاره,user799,Hend Adel,01020490324,user2847,Hussein Hatem,01085680278,101 St,29.812909,30.155417,195.27,2025-12-30 16:43:05,2025-12-30 19:43:05,,2025-12-30 22:43:05
3796,COMPLETED,URGENT,سباكه,سباكه,user2620,Amany Tawfik,01082329115,user2617,Rania Gamal,01043385139,109 St,25.730508,35.558486,158.79,2024-09-18 17:20:36,2024-09-18 22:20:36,2024-09-19 02:20:36,
3797,COMPLETED,URGENT,سباكه,سباكه,user2637,Amr Kamel,01035536025,user1483,Mostafa Fouad,01058883349,199 St,23.441327,27.497976,90.34,2026-03-30 16:56:30,2026-03-30 16:56:30,2026-03-31 11:56:30,
3798,PENDING,URGENT,سباكه,سباكه,user1580,Amany Adel,01068551203,user505,Sara Nabil,01056544010,10 St,26.763924,31.965413,157.05,2024-06-10 22:00:35,,,
3799,COMPLETED,HIGH,كهرباء,كهرباء,user3491,Dina Hatem,01080623560,user561,Hussein Ahmed,01065815175,,22.930894,35.491066,61.54,2025-01-24 15:37:59,2025-01-24 22:37:59,2025-01-25 11:37:59,
3800,COMPLETED,HIGH,نجاره,نجاره,user1627,Ibrahim Adel,01089670961,user3571,Tarek Rashad,01041710030,,27.997776,35.29957,123.63,2025-10-07 16:20:39,2025-10-07 18:20:39,2025-10-08 03:20:39,
